Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;40803
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;35289
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44288
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38303
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;42048
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;36365
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;42819
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;37032
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;53140
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;45958
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44273
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38290
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44931
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38858
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;46272
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;40019
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44596
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38568
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;60197
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;52062
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6550
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6849
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;5947
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6219
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7103
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7427
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6521
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6818
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6759
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7068
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6554
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6853
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7079
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7402
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6965
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7283
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6767
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7076
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6868
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7182
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6744
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7052
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7763
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;8117
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;159
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;153
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;140
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;135
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;137
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;131
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;154
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;147
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;130
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;125
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;119
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;115
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;178
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;171
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;150
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;144
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;151
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;145
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;171
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;164
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;184
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;177
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;198
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;190
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16323
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15585
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;14586
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;13927
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17741
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16938
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16278
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15541
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17139
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16363
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16044
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15319
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17243
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16462
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17638
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16839
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17148
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16372
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17490
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16698
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16833
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16072
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17468
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16678
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;12
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;12
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;11
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;11
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;22
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;22
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;11
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;11
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;20
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;19
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;12
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;11
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;18
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;17
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;16
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2227
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;1937
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2253
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;1959
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;3130
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2723
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2925
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2545
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2670
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2323
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2097
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;1824
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2456
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2137
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2521
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2193
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2457
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2137
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2582
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2246
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2578
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2242
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2645
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2300
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10696
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10938
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10148
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10377
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;13302
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;13603
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12668
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12954
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;13772
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;14083
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12414
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12695
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12519
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12801
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12059
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12332
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11067
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11316
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11923
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12192
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11828
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12095
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11596
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11857
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5841
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5851
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5645
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5654
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6930
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6941
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6854
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6864
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7446
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7457
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6662
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6672
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6739
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6749
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6789
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6799
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6298
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6308
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6246
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6255
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6474
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6485
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6498
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6509
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1672
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1561
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1428
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1332
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1392
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1300
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1413
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1319
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1529
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1427
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1364
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1274
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1387
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1294
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1477
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1378
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1408
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1314
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1487
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1388
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1250
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1167
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1489
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1389
12.Rodovia do Aço;Jan-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1359
12.Rodovia do Aço;Jan-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1432
12.Rodovia do Aço;Feb-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1305
12.Rodovia do Aço;Feb-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1376
12.Rodovia do Aço;Mar-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1842
12.Rodovia do Aço;Mar-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1942
12.Rodovia do Aço;Apr-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1745
12.Rodovia do Aço;Apr-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1839
12.Rodovia do Aço;May-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;2036
12.Rodovia do Aço;May-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;2146
12.Rodovia do Aço;Jun-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;2010
12.Rodovia do Aço;Jun-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;2119
12.Rodovia do Aço;Jul-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1895
12.Rodovia do Aço;Jul-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1998
12.Rodovia do Aço;Aug-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1746
12.Rodovia do Aço;Aug-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1841
12.Rodovia do Aço;Sep-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1636
12.Rodovia do Aço;Sep-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1724
12.Rodovia do Aço;Oct-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1618
12.Rodovia do Aço;Oct-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1706
12.Rodovia do Aço;Nov-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1817
12.Rodovia do Aço;Nov-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1915
12.Rodovia do Aço;Dec-10;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1718
12.Rodovia do Aço;Dec-10;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1810
12.Rodovia do Aço;Jan-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;101283
12.Rodovia do Aço;Jan-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;91654
12.Rodovia do Aço;Feb-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;88662
12.Rodovia do Aço;Feb-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;80232
12.Rodovia do Aço;Mar-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;92696
12.Rodovia do Aço;Mar-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;83882
12.Rodovia do Aço;Apr-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;93739
12.Rodovia do Aço;Apr-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;84826
12.Rodovia do Aço;May-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;95037
12.Rodovia do Aço;May-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;86001
12.Rodovia do Aço;Jun-10;Norte;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;91272
12.Rodovia do Aço;Jun-10;Sul;Praça 03 BR-393/RJ km 265,00;Categoria 1;Passeio;82594
